anime_id,title,score,rank,popularity,members,start_date,end_date,type,episodes,,
3877,Sasurai no Shoujo Nell,6.34,8274,11897,2322,1/01/1979,1/01/1980,TV,26,,
3878,Mahou Shoujo Lalabel,6.5,7336,10889,3096,1/01/1980,1/01/1981,TV,49,,
3881,Majokko Tickle,6.19,9166,12655,1851,1/01/1978,1/01/1979,TV,45,,
3884,Maze☆Bakunetsu Jikuu: Hot Springs,6.07,9879,13266,1528,1/01/1998,1/01/1998,Special,1,,
3885,Sugar Bunnies,6.05,9978,13157,1584,1/01/2007,1/01/2007,TV,26,,
3887,Ookiku Furikabutte: Kihon no Kihon,7.22,3402,6175,13810,1/01/2008,1/01/2008,Special,1,,
3898,Mazinger Z tai Devilman,6.11,9674,8983,5518,1/01/1973,1/01/1973,Movie,1,,
3900,Ougon Bat,6.46,7563,10651,3308,1/01/1967,1/01/1968,TV,52,,
3901,Baccano! Specials,8.07,590,1448,185563,1/01/2008,1/01/2008,Special,3,,
3905,Wanpaku Ouji no Orochi Taiji,6.38,8049,10058,3986,1/01/1963,1/01/1963,Movie,1,,
3907,Ginga Sengoku Gunyuuden Rai,7.89,886,5621,17750,1/01/1994,1/01/1995,TV,52,,
3913,Onikirimaru,6.23,8979,9990,4059,1/01/1994,1/01/1995,OVA,4,,
3914,1001 Nights,6.31,8485,5730,16829,1/01/1999,1/01/1999,Movie,1,,
3915,Time Bokan,6.44,7676,10513,3448,1/01/1975,1/01/1976,TV,61,,
3923,Kamen Rider Den-O: Imagin Anime,6.4,7930,13091,1613,1/01/2008,1/01/2008,OVA,10,,
3927,Kidou Senshi Gundam 00 Second Season,8.07,600,1641,159752,1/01/2008,1/01/2009,TV,25,,
3931,Initial D Battle Stage 2,7.66,1449,4266,34234,1/01/2007,1/01/2007,OVA,1,,
3932,Magnerobo Ga-Keen,6.26,8812,12590,1888,1/01/1976,1/01/1977,TV,39,,
3935,Karakuri Kiden: Hiwou Senki,6.64,6440,10977,3018,1/01/2000,1/01/2001,TV,26,,
3936,Personal Computer Travel Tanteidan,6.06,9956,13445,1453,1/01/1983,1/01/1983,TV,26,,
3937,Takoyaki Mant-Man,6.11,9637,16110,727,1/01/1998,1/01/1999,TV,77,,
3946,Jarinko Chie,7.03,4378,9137,5270,1/01/1981,1/01/1981,Movie,1,,
3947,Jarinko Chie (TV),6.66,6342,12686,1825,1/01/1981,1/01/1983,TV,64,,
3948,Mahou Sensei Negima!: Introduction Film,6.58,6819,6262,13351,1/01/2004,1/01/2005,OVA,3,,
3952,Blue Seed 1.5,6.36,8143,10727,3236,1/01/1996,1/01/1996,OVA,2,,
3954,Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,6.68,6192,7467,8740,1/01/2007,1/01/2007,Special,1,,
3956,Shakugan no Shana-tan II (Second),7.17,3670,3865,41944,1/01/2008,1/01/2009,Special,3,,
3958,Kannagi,7.26,3140,1509,177663,1/01/2008,1/01/2008,TV,13,,
3962,Chocolate Underground,6.08,9832,6360,12835,1/01/2008,1/01/2008,ONA,13,,
3963,Turn A Gundam I: Chikyuukou,6.45,7667,8910,5633,1/01/2002,1/01/2002,Movie,1,,
3964,Turn A Gundam II: Gekkou Chou,6.56,6938,9066,5367,1/01/2002,1/01/2002,Movie,1,,
3965,Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,7.34,2755,4549,29805,1/01/2007,1/01/2007,Special,1,,
3969,Kagaku Kyuujo-tai TechnoVoyager,6.12,9607,12556,1912,1/01/1982,1/01/1982,TV,18,,
3972,Yu☆Gi☆Oh! 5D's,7.47,2184,1705,151835,1/01/2008,1/01/2011,TV,154,,
3974,Tetsuwan Birdy Decode,7.4,2444,2281,102833,1/01/2008,1/01/2008,TV,13,,
3975,Uchi no 3 Shimai,6.31,8475,14999,978,1/01/2008,1/01/2010,TV,102,,
3977,To Heart Omake,6.16,9385,10172,3852,1/01/1999,1/01/1999,Special,6,,
3989,Suna no Bara: Yuki no Mokushiroku,6.26,8772,7766,7870,1/01/1993,1/01/1993,OVA,1,,
3991,Mahou Shoujo-tai Arusu the Adventure,6.69,6155,8641,6069,1/01/2007,1/01/2007,OVA,6,,
4003,Dream Hunter Rem,6.18,9221,6886,10638,1/01/1985,1/01/1987,OVA,4,,
4013,Paul no Miracle Daisakusen,6.47,7540,12999,1650,1/01/1976,1/01/1977,TV,50,,
4015,School Rumble San Gakki,7.28,3004,3013,65113,1/01/2008,1/01/2008,OVA,2,,
4021,Seiyou Kottou Yougashiten: Antique,7,4545,3893,41405,1/01/2008,1/01/2008,TV,12,,
4023,Kitty's Paradise,6.68,6239,10710,3240,1/01/1999,1/01/1999,TV,16,,
4025,Asobou! Hello Kitty,6.22,9019,12743,1792,1/01/1994,1/01/1994,TV,26,,
4026,Pokemon Movie 11: Giratina to Sora no Hanataba Sheimi,6.91,4944,2355,98663,1/01/2008,1/01/2008,Movie,1,,
4028,Slayers Revolution,7.24,3260,3951,39908,1/01/2008,1/01/2008,TV,13,,
4031,Sakigake!! Otokojuku Movie,6.62,6569,10530,3433,1/01/1988,1/01/1988,Movie,1,,
4033,The iDOLM@STER Live For You!,6.18,9272,6953,10439,1/01/2008,1/01/2008,OVA,1,,
4037,Cowboy Bebop: Yose Atsume Blues,7.41,2393,3391,52688,1/01/1998,1/01/1998,TV Special,1,,
4038,Zettai Karen Children,7.27,3091,3525,49052,1/01/2008,1/01/2009,TV,51,,
4039,Golgo 13 (TV),7.51,2024,3637,46552,1/01/2008,1/01/2009,TV,50,,
4044,Youkai Ningen Bem,6.19,9197,11184,2847,1/01/1968,1/01/1969,TV,26,,
4049,Mafukiden: Pandarian,6.27,8737,13994,1258,1/01/2005,1/01/2005,TV,26,,
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,6.82,5408,9487,4735,1/01/2005,1/01/2006,TV,52,,
4051,Net Ghost Pipopa,6.79,5556,11625,2505,1/01/2008,1/01/2009,TV,51,,
4052,Medarot Damashii,6.68,6248,5106,22613,1/01/2000,1/01/2001,TV,39,,
4053,Tennis no Oujisama: Zenkoku Taikai-hen - Final,7.94,783,4009,38864,1/01/2008,1/01/2009,OVA,7,,
4054,Norimono Oukoku BuBu ChaCha,6.64,6450,14010,1259,1/01/1999,1/01/1999,TV,26,,
4056,Masuda Kousuke Gekijou: Gag Manga Biyori 3,6.96,4717,10523,3442,1/01/2008,1/01/2008,TV,12,,
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",7.92,815,863,316739,1/01/2008,1/01/2008,Special,1,,
4060,Grimm Meisaku Gekijou,7.43,2317,8729,5954,1/01/1987,1/01/1988,TV,24,,
4061,Shin Grimm Meisaku Gekijou,7.31,2855,10594,3365,1/01/1988,1/01/1989,TV,23,,
4062,Musashi no Ken,7.11,4008,10636,3329,1/01/1985,1/01/1986,TV,72,,
4063,Sekirei,7.01,4468,605,429197,1/01/2008,1/01/2008,TV,12,,
4066,Tytania,6.79,5573,5320,20561,1/01/2008,1/01/2009,TV,26,,
4067,Shin Megami Tensei Devil Children,6.49,7379,10239,3738,1/01/2000,1/01/2001,TV,50,,
4068,Shin Megami Tensei Devil Children: Light & Dark,6.41,7867,11242,2789,1/01/2002,1/01/2003,TV,52,,
4069,Pucca,6.66,6359,7295,9243,1/01/2000,1/01/2005,ONA,46,,
4070,Black Jack: Dr. Pinoko no Mori no Bouken,6.21,9035,11393,2682,1/01/2005,1/01/2005,Movie,1,,
4071,Black Jack (TV): Hizouban Specials,6.94,4816,10468,3480,1/01/2006,1/01/2006,Special,2,,
4073,Kyouryuu Daisensou Izenborg,6.64,6444,12626,1870,1/01/1977,1/01/1978,TV,39,,
4074,"Arano no Sakebi Koe: Hoero, Buck",6.46,7593,12909,1701,1/01/1981,1/01/1981,TV Special,1,,
4075,Super Robot Taisen OG: Divine Wars - Sorezore no Michi,6.71,6015,10759,3213,1/01/2007,1/01/2007,Special,1,,
4078,Kyou no 5 no 2 Kagai Jugyou: Mizukake,6.84,5315,8202,6901,1/01/2008,1/01/2008,Special,1,,
4080,Kyou kara Maou! 3rd Series,7.72,1283,4084,37245,1/01/2008,1/01/2009,TV,39,,
4081,Natsume Yuujinchou,8.3,296,426,579869,1/01/2008,1/01/2008,TV,13,,
4082,Kaibutsu Oujo: Konsui Oujo,6.91,4929,6404,12653,1/01/2008,1/01/2008,Special,1,,
4083,Wonder Beat Scramble,6.56,6942,13006,1650,1/01/1986,1/01/1986,TV,26,,
4086,Mukamuka Paradise,6.9,5003,10509,3452,1/01/1993,1/01/1994,TV,51,,
4087,Michiko to Hatchin,7.83,1026,1250,218292,1/01/2008,1/01/2009,TV,22,,
4088,Wonder 3,6.16,9392,12725,1802,1/01/1965,1/01/1966,TV,52,,
4094,Batman: Gotham Knight,6.92,4886,4411,31680,1/01/2008,1/01/2008,OVA,6,,
4095,Chuumon no Ooi Ryouriten (1991),6.24,8890,8670,6032,1/01/1991,1/01/1991,Movie,1,,
4099,Appaga Piryohae,6.23,8949,13919,1287,1/01/2005,1/01/2005,Movie,1,,
4101,Wanwan Celepoo Soreyuke! Tetsunoshin,6.31,8479,13047,1633,1/01/2006,1/01/2006,TV,51,,
4106,Trigun: Badlands Rumble,7.9,871,1706,151700,1/01/2010,1/01/2010,Movie,1,,
4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,8.17,471,1424,189347,1/01/2008,1/01/2008,Movie,1,,
4113,Mahou no Mako-chan,6.25,8832,11436,2651,1/01/1970,1/01/1971,TV,48,,
4114,Onegai My Melody: Kurukuru Shuffle!,7.36,2617,8151,6989,1/01/2006,1/01/2007,TV,52,,
4119,Juushin Liger,6.72,5958,10894,3093,1/01/1989,1/01/1990,TV,43,,
4121,Meimon! Daisan Yakyuu-bu,6.33,8344,13969,1268,1/01/1988,1/01/1989,TV,40,,
4124,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,6.7,6117,8572,6185,1/01/2006,1/01/2006,Movie,1,,
4132,Wakakusa no Yon Shimai,6.42,7853,12291,2080,1/01/1981,1/01/1981,TV,26,,
4134,"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",7.13,3906,2943,68296,1/01/2008,1/01/2008,Special,1,,
4136,Penguin Musume♥Heart,6.68,6258,5512,18684,1/01/2008,1/01/2008,ONA,22,,
4138,Chiisana Penguin Lolo no Bouken,7.38,2530,10244,3735,1/01/1986,1/01/1987,OVA,3,,
4151,Mugen no Juunin,6.82,5414,2842,72747,1/01/2008,1/01/2008,TV,13,,
4154,Time Bokan Series: Yattodetaman,6.39,8026,11773,2412,1/01/1981,1/01/1982,TV,52,,
4155,One Piece Film: Strong World,8.04,649,994,274563,1/01/2009,1/01/2009,Movie,1,,
4156,Ichigo Mashimaro Episode 0,7.01,4504,5720,16924,1/01/2005,1/01/2005,Special,1,,
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,6.98,4606,8301,6688,1/01/1999,1/01/1999,TV Special,1,,
4163,Seto no Hanayome OVA,7.8,1101,3280,55863,1/01/2008,1/01/2009,OVA,2,,
4166,To Heart 2 AD,6.8,5495,7867,7632,1/01/2008,1/01/2008,OVA,2,,
4173,Shigofumi Picture Drama,6.42,7845,9568,4602,1/01/2008,1/01/2008,Special,7,,
4177,Bounen no Xamdou,7.62,1574,1722,150528,1/01/2008,1/01/2009,ONA,26,,
4181,Clannad: After Story,8.93,18,123,1265414,1/01/2008,1/01/2009,TV,24,,
4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,7.53,1915,1762,145953,1/01/2008,1/01/2008,Special,1,,
4183,Uchuu Taitei God Sigma,6.42,7852,12273,2091,1/01/1980,1/01/1981,TV,50,,
4186,Koukaku no Regios,7.26,3145,1232,221614,1/01/2009,1/01/2009,TV,24,,
4188,Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,7.38,2543,4343,32962,1/01/2008,1/01/2009,OVA,3,,
4189,Fuyu no Sonata,7.3,2949,4880,25251,1/01/2009,1/01/2010,TV,26,,
4190,Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,6.56,6970,13141,1591,1/01/2008,1/01/2008,Special,1,,
4191,Popolocrois Monogatari,6.97,4663,9810,4287,1/01/1998,1/01/1999,TV,25,,
4192,Hayate no Gotoku!!,7.65,1492,2070,119248,1/01/2009,1/01/2009,TV,25,,
4195,Kodomo no Jikan Ni Gakki,7.01,4510,4317,33486,1/01/2009,1/01/2009,OVA,3,,
4196,Ikkitousen: Great Guardians,6.69,6150,2837,72813,1/01/2008,1/01/2008,TV,12,,
4197,Blue Dragon: Tenkai no Shichi Ryuu,6.55,7029,5422,19487,1/01/2008,1/01/2009,TV,51,,
4198,Koutetsu Jeeg,7.04,4367,9757,4365,1/01/1975,1/01/1976,TV,46,,
4199,Entaku no Kishi Monogatari: Moero Arthur,6.34,8302,11802,2390,1/01/1979,1/01/1980,TV,30,,
4200,Dirty Pair OVA,7.1,4056,7274,9307,1/01/1987,1/01/1988,OVA,10,,
4201,Chocchan Monogatari,6.71,6029,12276,2088,1/01/1996,1/01/1996,Movie,1,,
4202,Mokke Specials,6.8,5534,11586,2535,1/01/2008,1/01/2008,Special,2,,
4205,KimiKiss Pure Rouge: Love Fighter,6.91,4931,6310,13105,1/01/2008,1/01/2008,Special,1,,
4208,Tetsujin 28-gou (1980),6.72,5992,10960,3031,1/01/1980,1/01/1981,TV,51,,
4209,Mission-E,6.42,7833,8277,6735,1/01/2008,1/01/2008,TV,12,,
4211,Hareluya II Boy,6.51,7242,10295,3665,1/01/1997,1/01/1997,TV,25,,
4214,Rosario to Vampire Capu2,6.88,5090,590,436774,1/01/2008,1/01/2008,TV,13,,
4220,Okon Joururi,6.16,9368,16534,662,1/01/1982,1/01/1982,Movie,1,,
4224,Toradora!,8.04,652,26,2329795,1/01/2008,1/01/2009,TV,25,,
4232,Kidou Senshi Gundam MS IGLOO 2: Juuryoku Sensen,6.49,7357,6119,14128,1/01/2008,1/01/2009,OVA,3,,
4240,Ginga Senpuu Braiger,6.66,6338,10624,3340,1/01/1981,1/01/1982,TV,39,,
4242,Ginga Reppuu Baxingar,6.36,8151,12342,2052,1/01/1982,1/01/1983,TV,39,,
4244,Ginga Shippuu Sasuraiger,6.53,7140,12248,2103,1/01/1983,1/01/1984,TV,43,,
4246,Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai,7.11,3998,3633,46689,1/01/2009,1/01/2009,Movie,1,,
4262,Koihime†Musou,6.7,6065,3431,51637,1/01/2008,1/01/2008,TV,12,,
4280,Kara no Kyoukai Movie 4: Garan no Dou,7.81,1059,1157,237227,1/01/2008,1/01/2008,Movie,1,,
4282,Kara no Kyoukai Movie 5: Mujun Rasen,8.51,146,1088,250752,1/01/2008,1/01/2008,Movie,1,,
4286,Bonobono (TV),6.74,5847,12077,2217,1/01/1995,1/01/1996,TV,48,,
4306,Mizugumo Monmon,6.57,6895,9759,4362,1/01/2006,1/01/2006,Movie,1,,
4312,Hokuto no Ken: Toki-den,7.37,2594,7159,9724,1/01/2008,1/01/2008,OVA,1,,
4314,Nanami-chan 2nd Series,6.16,9364,16014,743,1/01/2005,1/01/2005,TV,16,,
4316,Nanami-chan 3rd Series,6.06,9952,16224,709,1/01/2006,1/01/2006,TV,16,,
4320,Lupin III: Green vs. Red,6.63,6533,7084,9989,1/01/2008,1/01/2008,OVA,1,,
4332,Seigi wo Aisuru Mono Gekkou Kamen,6.63,6553,13196,1566,1/01/1972,1/01/1972,TV,39,,
4334,Heroman,6.81,5457,3782,43599,1/01/2010,1/01/2010,TV,26,,
4339,Ashita e Attack!,6.35,8210,10994,3000,1/01/1977,1/01/1977,TV,23,,
4353,Gakuen Heaven: Hamu Hamu Heaven,6.62,6607,7869,7629,1/01/2006,1/01/2006,Special,12,,
4361,Grenadier: Hohoemi no Senshi Specials,6.44,7710,8174,6952,1/01/2005,1/01/2005,Special,6,,
4362,Fireball,6.66,6335,6659,11587,1/01/2008,1/01/2008,TV,13,,
4371,Uchuu Senshi Baldios (Movie),6.29,8584,12059,2228,1/01/1981,1/01/1981,Movie,1,,
4375,Kyoro-chan,7.28,3044,10371,3600,1/01/1999,1/01/2001,TV,91,,
4382,Suzumiya Haruhi no Yuuutsu (2009),7.23,3340,437,558305,1/01/2009,1/01/2009,TV,14,,
4383,Catman Series III,6.25,8867,12411,2002,1/01/2008,1/01/2008,TV,6,,
4387,UFO Robo Grendizer tai Great Mazinger,6.5,7302,10552,3402,1/01/1976,1/01/1976,Movie,1,,
4406,Mazinger Z tai Ankoku Daishougun,6.65,6430,10620,3343,1/01/1974,1/01/1974,Movie,1,,
4411,Mirai Robo Daltanias,6.68,6250,11755,2423,1/01/1979,1/01/1980,TV,47,,
4415,World Destruction: Sekai Bokumetsu no Rokunin,6.92,4881,3339,54020,1/01/2008,1/01/2008,TV,13,,
4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,7.43,2305,9433,4819,1/01/2005,1/01/2005,TV,12,,
4418,Catman Series II,6.16,9400,13114,1604,1/01/2002,1/01/2002,ONA,8,,
4421,Moetan Specials,6.47,7534,8582,6163,1/01/2007,1/01/2008,Special,2,,
4427,Tatakae!! Ramenman,6.27,8757,12230,2113,1/01/1988,1/01/1988,TV,35,,
4437,Naruto: Shippuuden Movie 2 - Kizuna,7.28,3056,951,284513,1/01/2008,1/01/2008,Movie,1,,
4439,Kurenai Sanshirou,6.45,7647,11417,2663,1/01/1969,1/01/1969,TV,26,,
4440,Sugata Sanshirou,6.12,9625,13513,1431,1/01/1981,1/01/1981,TV Special,1,,
4443,Duel Masters Charge,6.17,9306,8683,6011,1/01/2004,1/01/2006,TV,52,,
4447,Meitantei Conan Movie 12: Senritsu no Full Score,7.77,1168,3444,51137,1/01/2008,1/01/2008,Movie,1,,
4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,6.48,7421,6776,11041,1/01/2004,1/01/2005,Special,11,,
4454,Macross F: Close Encounter - Deculture Edition,7.66,1456,6256,13374,1/01/2007,1/01/2007,Special,1,,
4459,Ojarumaru,6.46,7557,11748,2426,1/01/1998,,TV,,,
4468,Nagagutsu wo Haita Neko no Bouken,6.65,6431,13698,1364,1/01/1992,1/01/1992,TV,26,,
4469,.hack//G.U. Trilogy: Parody Mode,6.34,8289,6752,11166,1/01/2008,1/01/2008,Special,1,,
4470,Gene Diver,6.31,8500,13964,1272,1/01/1994,1/01/1995,TV,56,,
4472,Lucky☆Star: Original na Visual to Animation,7.8,1092,1718,150709,1/01/2008,1/01/2008,OVA,1,,
4475,Toshi wo Totta Wani,6.2,9096,10517,3447,1/01/2005,1/01/2005,Movie,1,,
4476,Gensoumaden Saiyuuki: Kibou no Zaika,6.86,5203,9292,5043,1/01/2002,1/01/2002,OVA,1,,
4477,Nodame Cantabile: Paris-hen,8.13,512,1942,129652,1/01/2008,1/01/2008,TV,11,,
4481,Saiyuuki,6.2,9088,10128,3908,1/01/1960,1/01/1960,Movie,1,,
4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,7.21,3413,4574,29403,1/01/2008,1/01/2008,TV,12,,
4485,Kasei Yakyoku,6.66,6346,9830,4260,1/01/1989,1/01/1989,OVA,4,,
4486,Getter Robo G,6.5,7322,9959,4094,1/01/1975,1/01/1976,TV,39,,
4503,Choujikuu Kidan Southern Cross,6.54,7049,7262,9367,1/01/1984,1/01/1984,TV,23,,
4504,Kinkyuu Hasshin Saver Kids,6.53,7144,13668,1374,1/01/1991,1/01/1992,TV,50,,
4508,D.C.S.S: Da Capo Second Season Omake,6.53,7135,8068,7176,1/01/2005,1/01/2006,Special,2,,
4511,Hoero! Bun Bun,6.39,8003,13300,1516,1/01/1980,1/01/1981,TV,39,,
4514,Seton Doubutsuki: Kuma no Ko Jacky,6.74,5827,10967,3027,1/01/1977,1/01/1977,TV,26,,
4515,Seton Doubutsuki: Risu no Banner,6.67,6279,11882,2333,1/01/1979,1/01/1979,TV,26,,
4532,Taiyou no Yuusha Fighbird,6.95,4743,9492,4726,1/01/1991,1/01/1992,TV,48,,
4533,Uchuu Kazoku Carlvinson,6.51,7289,10096,3948,1/01/1988,1/01/1988,OVA,1,,
4535,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,6.75,5775,2705,78543,1/01/2008,1/01/2009,ONA,7,,
4536,Muteki Robo Trider G7,6.41,7916,12328,2060,1/01/1980,1/01/1981,TV,50,,
4548,Yozakura Quartet,6.78,5654,1600,166707,1/01/2008,1/01/2008,TV,12,,
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,7.07,4220,6187,13761,1/01/2008,1/01/2008,TV,13,,
4550,Hyakko,7.22,3385,3630,46745,1/01/2008,1/01/2008,TV,13,,
4551,Hakushaku to Yousei,7.19,3564,1912,132543,1/01/2008,1/01/2008,TV,12,,
4554,Dokkiri Doctor,6.57,6874,12326,2061,1/01/1998,1/01/1999,TV,26,,
4563,Bakukyuu Hit! Crash B-Daman,6.1,9726,11279,2760,1/01/2006,1/01/2006,TV,50,,
4565,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,8.6,107,1171,234040,1/01/2009,1/01/2009,Movie,1,,
4574,Saikyou Robot Daiouja,6.36,8176,13123,1600,1/01/1981,1/01/1982,TV,50,,
4578,Time Bokan Oudou Fukko,6.07,9897,11468,2627,1/01/1993,1/01/1994,OVA,2,,
4581,Shikabane Hime: Aka,7.17,3672,1930,130251,1/01/2008,1/01/2008,TV,13,,
4584,Topo Gigio,6.21,9080,11947,2290,1/01/1988,1/01/1988,TV,21,,
4586,Daisuki! BuBu ChaCha,7.04,4349,12134,2176,1/01/2001,1/01/2001,TV,26,,
4591,Yoiko,6.09,9800,8618,6107,1/01/1998,1/01/1999,TV,20,,
4596,Code Geass: Hangyaku no Lelouch Special Edition - Black Rebellion,7.57,1774,3755,44081,1/01/2008,1/01/2008,OVA,1,,
4597,Kouya no Shounen Isamu,6.3,8542,12839,1743,1/01/1973,1/01/1974,TV,52,,
4599,Tanoshii Willow Town,6.27,8756,14149,1208,1/01/1993,1/01/1994,TV,26,,
4614,Moero Arthur: Hakuba no Ouji,6.17,9337,13240,1544,1/01/1980,1/01/1980,TV,22,,
4615,Yama Nezumi Rocky Chuck,6.2,9104,12198,2135,1/01/1973,1/01/1973,TV,52,,
4617,Nana Toshi Monogatari: Hokkyokukai Sensen,6.17,9339,10380,3583,1/01/1994,1/01/1994,OVA,2,,
4618,RideBack,7.25,3176,3474,50432,1/01/2009,1/01/2009,TV,12,,
4639,Gosenzo-sama Banbanzai!,7.31,2890,6743,11206,1/01/1989,1/01/1990,OVA,6,,
4640,Maroko,6.33,8342,12082,2215,1/01/1990,1/01/1990,Movie,1,,
4646,Cobra The Animation: The Psycho-Gun,6.82,5434,8314,6669,1/01/2008,1/01/2009,OVA,4,,
4650,Seihou Bukyou Outlaw Star Pilot,6.89,5026,7988,7371,1/01/2006,1/01/2006,Special,1,,
4651,Yume no Crayon Oukoku,7.24,3269,8926,5619,1/01/1997,1/01/1999,TV,70,,
4654,Toaru Majutsu no Index,7.34,2721,245,856786,1/01/2008,1/01/2009,TV,24,,
4657,Arad Senki: Slap Up Party,6.67,6296,5605,17894,1/01/2009,1/01/2009,TV,26,,
4662,Neo Angelique Abyss: Second Age,6.96,4719,5184,21809,1/01/2008,1/01/2008,TV,13,,
4663,Tekken Chinmi,7.24,3263,9254,5105,1/01/1988,1/01/1988,TV,20,,
4664,Rurouni Kenshin: Special Techniques,7.14,3844,6327,13018,1/01/1997,1/01/1997,Special,1,,
4667,B-Legend! Battle B-Daman Fire Spirits!,6.4,7961,8834,5798,1/01/2005,1/01/2005,TV,51,,
4672,Koukaku Kidoutai 2.0,7.96,749,2435,92672,1/01/2008,1/01/2008,Movie,1,,
4680,Bocchan,6.08,9828,12327,2059,1/01/1980,1/01/1980,TV Special,1,,
4690,Cyborg 009 (1979),7.15,3783,6445,12479,1/01/1979,1/01/1980,TV,50,,
4703,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,7.15,3774,8320,6662,1/01/2008,1/01/2008,Movie,1,,
4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,6.54,7054,7706,8040,1/01/2007,1/01/2007,Special,1,,
4715,Shigofumi: Sore kara,7.3,2930,5573,18109,1/01/2008,1/01/2008,Special,1,,
4719,Queen's Blade: Rurou no Senshi,6.12,9622,2201,108657,1/01/2009,1/01/2009,TV,12,,
4720,White Album,6.47,7496,1941,129639,1/01/2009,1/01/2009,TV,13,,
4722,Skip Beat!,8.07,602,956,283626,1/01/2008,1/01/2009,TV,25,,
4723,Seishun Anime Zenshuu,6.58,6831,11136,2888,1/01/1986,1/01/1986,TV,32,,
4725,Ga-Rei: Zero,7.56,1791,1084,250923,1/01/2008,1/01/2008,TV,12,,
4726,Druaga no Tou: The Sword of Uruk,7.17,3643,2701,78637,1/01/2009,1/01/2009,TV,12,,
4737,Himitsukessha Taka no Tsume,6.09,9756,13388,1480,1/01/2006,1/01/2006,TV,11,,
4742,Papa to Odorou,6.52,7181,13121,1602,1/01/1999,1/01/1999,TV,16,,
4744,Akaneiro ni Somaru Saka,6.37,8121,1671,156370,1/01/2008,1/01/2008,TV,12,,
4752,Vampire Knight Guilty,7.06,4250,695,381348,1/01/2008,1/01/2008,TV,13,,
4756,Hello Harinezumi: Satsui no Ryoubun,6.4,7979,9744,4379,1/01/1992,1/01/1992,OVA,1,,
4760,Kanokon Specials,6.38,8078,4249,34511,1/01/2008,1/01/2008,Special,12,,
4765,Gunslinger Girl: Il Teatrino OVA,6.94,4821,4896,25087,1/01/2008,1/01/2008,OVA,2,,
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,7.94,786,5041,23381,1/01/2008,1/01/2008,Special,1,,
4773,Yamato Takeru,6.77,5672,10875,3105,1/01/1994,1/01/1994,TV,37,,
4782,Mama wa Poyopoyo Saurus ga Osuki,6.54,7080,14494,1111,1/01/1995,1/01/1996,TV,52,,
4786,Kodomo no Jikan Recap,6.84,5311,6385,12746,1/01/2008,1/01/2008,OVA,1,,
4789,ef: A Tale of Melodies.,7.98,725,1576,169850,1/01/2008,1/01/2008,TV,12,,
4790,Zeno: Kagirinaki Ai ni,6.47,7503,14552,1099,1/01/1999,1/01/1999,Movie,1,,
4792,Pokemon: Pikachu Tankentai,6.57,6905,4707,27616,1/01/1999,1/01/1999,Movie,1,,
4793,Pokemon: Pichu to Pikachu,6.73,5895,3699,45211,1/01/2000,1/01/2000,Movie,1,,
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,6.5,7346,5746,16753,1/01/2001,1/01/2001,Movie,1,,
4795,Pokemon: Pikapika Hoshizora Camp,6.51,7267,5267,21051,1/01/2002,1/01/2002,Movie,1,,
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,7.06,4265,5895,15627,1/01/2008,1/01/2008,Special,1,,
4800,Huckleberry Finn Monogatari,6.5,7326,12008,2255,1/01/1994,1/01/1995,TV,26,,
4801,Suhoyojeong Michel,6.19,9188,14960,987,1/01/2003,1/01/2003,TV,26,,
4804,To Heart 2 AD Plus,6.69,6177,8335,6635,1/01/2009,1/01/2009,OVA,2,,
4807,Mashin Eiyuuden Wataru 2,6.77,5701,12446,1986,1/01/1990,1/01/1991,TV,46,,
4808,Hurricane Polymar,6.46,7613,10837,3147,1/01/1974,1/01/1975,TV,26,,
4810,Shinzou Ningen Casshern,6.68,6186,7900,7561,1/01/1973,1/01/1974,TV,35,,
4811,Ichigo Mashimaro Encore,7.67,1437,4788,26435,1/01/2009,1/01/2009,OVA,2,,
4814,Junjou Romantica 2,7.67,1439,1438,187122,1/01/2008,1/01/2008,TV,12,,
